9.968337912627191599e+00,2.033196916190449244e+01,5.138080049485524547e+00,9.765307999157334606e+00,6.085055626593901756e+00,4.811511740910545853e+01,1.826885224855847767e+01,1.444248850075744350e+01,9.144517604883130701e+00,1.264780826004557746e+01
9.974468956002104036e+00,2.038631554087631059e+01,5.452960110577318886e+00,9.787803698974185451e+00,6.071024707458986036e+00,4.695084698938487833e+01,1.828991402533732824e+01,1.443096979266268320e+01,1.127187472128166057e+01,1.275867242390909517e+01
1.020098745278162333e+01,1.993475752901288089e+01,5.386075650369840595e+00,9.846746130008616760e+00,6.055412292528526308e+00,4.615616931250394117e+01,1.833199024522850706e+01,1.441801862459296579e+01,1.004841512351357302e+01,1.220981482545943742e+01
1.012417291041892931e+01,2.019504214883469473e+01,5.391004401000087931e+00,9.857843776531005631e+00,6.007041372251148204e+00,4.647080033308812119e+01,1.829423216850502243e+01,1.445835813264668168e+01,8.503178088565981341e+00,1.208657531458852397e+01
1.009927337514931267e+01,1.978754543150746770e+01,5.224717330356713596e+00,9.884350814972421517e+00,5.991464804183135762e+00,4.752099842073939584e+01,1.819975248691393688e+01,1.435403933562169243e+01,1.029346441039860593e+01,1.265524628846911881e+01
1.012570864926975744e+01,2.014020046873305958e+01,5.345125953231094407e+00,9.786577433833897999e+00,6.055285912318039365e+00,4.611586945367605495e+01,1.830717649470114594e+01,1.446326738539003465e+01,1.086675851347141908e+01,1.270089158523079931e+01
1.003944324089705376e+01,1.976249365262599866e+01,5.471719401200870081e+00,9.754485986014490351e+00,6.010467886791576397e+00,4.615098043267049377e+01,1.819251165639870038e+01,1.424205523290281938e+01,1.032927634550675400e+01,1.241119371916279057e+01
1.021247186660534823e+01,2.084969040623703762e+01,5.447641799413350583e+00,9.867734256596854436e+00,6.140700384277072210e+00,4.631865053614576766e+01,1.837224926963492777e+01,1.447878542977178817e+01,1.247238715464895620e+01,1.265326644951099411e+01
1.002223574944002316e+01,2.108025291240088706e+01,5.309409530975846891e+00,1.005835461796286090e+01,6.046914305456357219e+00,4.597253283534287505e+01,1.818058230820962251e+01,1.435959421052140783e+01,7.737362980908339516e+00,1.272970235650635118e+01
1.031110805240852457e+01,2.047891835421296491e+01,5.614185745992395837e+00,9.737195347414782987e+00,5.991639963223989618e+00,4.671359479470117293e+01,1.837818554660201542e+01,1.446691565376846533e+01,8.307072545382828466e+00,1.222150708657868812e+01
1.008348168621313334e+01,2.006324877084947644e+01,5.290381705911208599e+00,9.964511464613627467e+00,6.070840258364059494e+00,4.645259058331608770e+01,1.820002082836786883e+01,1.455318502589128649e+01,1.022214889482106059e+01,1.302797674169092268e+01
1.002046774011367347e+01,2.006492029193638515e+01,5.315223376895072072e+00,9.903362889230926669e+00,6.057138659687819171e+00,4.595442197913529014e+01,1.828762979124418564e+01,1.443974843592990354e+01,1.000837900056498775e+01,1.288331216882678198e+01
1.004878732295622079e+01,2.012883584335432019e+01,5.301045787154821554e+00,9.882636716893253848e+00,6.071414560625544077e+00,4.653913205377696727e+01,1.839191593066186314e+01,1.446671858834480417e+01,9.152856337741992476e+00,1.276127471151137094e+01
1.002097646750935489e+01,1.977145069690780588e+01,5.317609190654093432e+00,9.877376228909865219e+00,5.974895255225870727e+00,4.634699749602346941e+01,1.819674969371760298e+01,1.427801713855847154e+01,7.517375831974963951e+00,1.259449602204698415e+01
1.022013151700335776e+01,2.043323623452200621e+01,5.505423950879106521e+00,9.752532674569394544e+00,6.079670711684414641e+00,4.608107662984977537e+01,1.845296280214986240e+01,1.491892552247067805e+01,9.302444225456307336e+00,1.276260410662342615e+01
1.007507642318351948e+01,1.984210577802421227e+01,5.331260681388239497e+00,9.906101090710871304e+00,6.021410569240925881e+00,4.622631645840670700e+01,1.839411329948571350e+01,1.447441078793441349e+01,1.092024582867090565e+01,1.284939020611919069e+01
1.038269606924852262e+01,2.008781522669034558e+01,5.678079342201642454e+00,9.795932307015178253e+00,6.081823986529080628e+00,4.639487791507668391e+01,1.845381659380790751e+01,1.441725980895633619e+01,7.756775740061272018e+00,1.269080562538987778e+01
1.017958656850563592e+01,2.013059796014323766e+01,5.392680729995061206e+00,9.872954594436958331e+00,5.936780525266831532e+00,4.627106177763049288e+01,1.839940149826038862e+01,1.457109919374525653e+01,1.156567385887185928e+01,1.265303409931950540e+01
9.973910365291075664e+00,2.033949372467453642e+01,5.200512362892646401e+00,9.900652934567382601e+00,6.095179146306247020e+00,4.603533918137977565e+01,1.847512469232707488e+01,1.450020105965101180e+01,1.172014612802846401e+01,1.269552773202845231e+01
1.000516619236030813e+01,1.968985915888653082e+01,5.287028925420824699e+00,9.949323197517635720e+00,6.038566868228262052e+00,4.628581634996209004e+01,1.823374850777400624e+01,1.442585174073844279e+01,7.367018947487629532e+00,1.265624576193598294e+01
1.006860065515900793e+01,2.020844828721531883e+01,5.387338965429099957e+00,9.730756195337514569e+00,6.008862740057113072e+00,4.667474592933317012e+01,1.840525812183859955e+01,1.437900381329119348e+01,1.116277233172572458e+01,1.216768052302295544e+01
9.994327990068834211e+00,1.975878750032967091e+01,5.457898332186339019e+00,9.860833702365773945e+00,5.984608631392115186e+00,4.641823147749781242e+01,1.830517212353073120e+01,1.454185039392221590e+01,1.125220461150939499e+01,1.240064446361713202e+01
1.004883882779469673e+01,2.019671061703964909e+01,5.325572124821826847e+00,9.864490269030723013e+00,5.952919986440017297e+00,4.678714282033310923e+01,1.826902978220639540e+01,1.441031316867109346e+01,7.621833794960470421e+00,1.290933785473425921e+01
1.016578090153988079e+01,1.994141373103310499e+01,5.481752368710441914e+00,9.827652674847081826e+00,5.988924724421797130e+00,4.588033889234640839e+01,1.819998091706411714e+01,1.455200670606119928e+01,1.178127568316184082e+01,1.203819777575692385e+01
1.009310906706281763e+01,2.035750127305770363e+01,5.363522011521138388e+00,9.753300387592448217e+00,6.093718691283214639e+00,4.667441939719720523e+01,1.832111887389767091e+01,1.457893293745670604e+01,1.069517819965753880e+01,1.282876277877306315e+01
1.007177660240170347e+01,2.017844986965078036e+01,5.173890511771995548e+00,9.880330583557144664e+00,6.034450322564691938e+00,4.698667970769697178e+01,1.829275603444406428e+01,1.501295671425478950e+01,9.275438612872195066e+00,1.269924476359471655e+01
1.019448360578330082e+01,2.064542926161272618e+01,5.443418449078832211e+00,9.908467047198676880e+00,6.095359619730285949e+00,4.677962562567993388e+01,1.832910240521371037e+01,1.440029697006561804e+01,8.304189903752817514e+00,1.221345095341210119e+01
1.007123166506145751e+01,1.990308476520803183e+01,5.363850525901912469e+00,9.846173864651623475e+00,6.009812268371812038e+00,4.634876738987212974e+01,1.834162022716117946e+01,1.443243310588126604e+01,7.724837131734877183e+00,1.276732680992243907e+01
1.030207430603800667e+01,2.003124553692344989e+01,5.624757906609294977e+00,9.840061036809105488e+00,6.034550465792270835e+00,4.646461768134667381e+01,1.828469216719573254e+01,1.443885574943557337e+01,9.401989902807832422e+00,1.286155228165300457e+01
1.009446476546876958e+01,2.023586842143592790e+01,5.356250244540881056e+00,9.938713168334935233e+00,6.077267808704556629e+00,4.671501986454679667e+01,1.853392570295001818e+01,1.442468829133805919e+01,1.128320488720950543e+01,1.288029617819506356e+01
1.012884900156261914e+01,1.985608044851696974e+01,5.405200285597979715e+00,9.800373783867728505e+00,6.040013650782332100e+00,4.668263043913854915e+01,1.830620388790983100e+01,1.499630172566151387e+01,1.165511960256530344e+01,1.234532486083934089e+01
1.005695934580397122e+01,1.999124245369300823e+01,5.403217789249188385e+00,9.839187756237995686e+00,5.975331068056786599e+00,4.622729293563389774e+01,1.830286467378362758e+01,1.441692689389939019e+01,1.062810047372380673e+01,1.275006039316902928e+01
1.010340125789448074e+01,2.018384272866748219e+01,5.303034130297524129e+00,9.765272819286769490e+00,6.002461471671508342e+00,4.621141465142224547e+01,1.821581587274101466e+01,1.459099486361698617e+01,1.007363628918770182e+01,1.231815987670127299e+01
1.014990970603738596e+01,2.013258852202059757e+01,5.430476491785822368e+00,9.930000006590972816e+00,6.024896897195637813e+00,4.605101151245899871e+01,1.848040732808358655e+01,1.444127987844904837e+01,9.504480887265232880e+00,1.283975959507400511e+01
1.007547382248602652e+01,2.021164494961637814e+01,5.181647640968948032e+00,9.823571549907981648e+00,6.004062084767594953e+00,4.650627767491177877e+01,1.838775643652989089e+01,1.518624771852682009e+01,1.079103765895080436e+01,1.253786725615934294e+01
1.002398547123866912e+01,1.980550031133295974e+01,5.310684529263085984e+00,9.911690340295978174e+00,6.035535919288284923e+00,4.639038297713580050e+01,1.847236486677163825e+01,1.448989162392477681e+01,1.055013577408778147e+01,1.223656651166790965e+01
1.008975530998900538e+01,1.999469816038267567e+01,5.288708374865143114e+00,9.925026077202131702e+00,6.045131879526673302e+00,4.624613228830049394e+01,1.836828001709725910e+01,1.454661124723445198e+01,1.050685359633109428e+01,1.289260046353045119e+01
9.929349818922714732e+00,2.005056683893831604e+01,5.161016200202730886e+00,9.798304198732747494e+00,6.011997365063182386e+00,4.651804727087908020e+01,1.850382446481258114e+01,1.443899603301441736e+01,9.456159806841110793e+00,1.264509120331718783e+01
1.015633810017335925e+01,1.987494926296505326e+01,5.456611003440947627e+00,9.846773377078283929e+00,6.001432166159320403e+00,4.638731639674517027e+01,1.840002205349783537e+01,1.423233999836464214e+01,8.928738793380261995e+00,1.247849832396575742e+01
1.008307024282694542e+01,1.956933806876211079e+01,5.384242097498802337e+00,9.812586272472572091e+00,6.078486763253832414e+00,4.642304802064894886e+01,1.840412870587702088e+01,1.437755192350934763e+01,1.014557542353141351e+01,1.277320557681499302e+01
1.009403678465699983e+01,1.966485630910382554e+01,5.482767404329599970e+00,1.002120800815466772e+01,5.998128449039364263e+00,4.669748082971588587e+01,1.838473437587050441e+01,1.448956371226030271e+01,9.788060375934852786e+00,1.269261254001009931e+01
9.923075768993252055e+00,2.011162723083257831e+01,5.244233482189780027e+00,9.788547785979810456e+00,5.976936345802253747e+00,4.608899183951769629e+01,1.827265208959140708e+01,1.435258825196294730e+01,1.104124709736747079e+01,1.263952435322587675e+01
1.012109700942792223e+01,1.995665205576311507e+01,5.415252483380839976e+00,9.820939249167302876e+00,6.014631079150747794e+00,4.563907188033866902e+01,1.839190376766295643e+01,1.446164415320135532e+01,1.122752396132181829e+01,1.229515205461180472e+01
1.003259025070778243e+01,1.992337773904303333e+01,5.313487937979825659e+00,9.887645937437916643e+00,6.001881148269840871e+00,4.598611535659633631e+01,1.831765196366765380e+01,1.441609598377461232e+01,8.368315268024186793e+00,1.254177792852788187e+01
1.008058494049570086e+01,2.029003172644251052e+01,5.386397969990623480e+00,9.878063451208960899e+00,6.039277352153392009e+00,4.608970119255639020e+01,1.837569453340755388e+01,1.452498667021218637e+01,1.027042381329629173e+01,1.281157604475320788e+01
9.998539794840551664e+00,2.057230336929419323e+01,5.195654366399336865e+00,9.790398689914860952e+00,6.012134246527544690e+00,4.623961009226672303e+01,1.840414214315922337e+01,1.448698077877104140e+01,8.083608477635713996e+00,1.221440682961107349e+01
1.034742008230747246e+01,1.982119129155407578e+01,5.673125129625913310e+00,9.883763316804079935e+00,5.962130827502989838e+00,4.643245944283393811e+01,1.835064067681518196e+01,1.435622623834933265e+01,7.125775788453178272e+00,1.223761539302289059e+01
1.005556302128598922e+01,2.024306188537645212e+01,5.274029208394067858e+00,9.857299157873983475e+00,5.964221861269195735e+00,4.632705345597999269e+01,1.835984328223876716e+01,1.432295455481560076e+01,7.735069999679556219e+00,1.228253509946362954e+01
9.983486821140767020e+00,2.032318212453138528e+01,5.216681350418714835e+00,9.834323419719151360e+00,6.030691623200408635e+00,4.632135940487100356e+01,1.836242419689758165e+01,1.443156724132815860e+01,7.588432076151431893e+00,1.287858242621913085e+01
1.021941276426388434e+01,1.974873417595353686e+01,5.594351659513123742e+00,9.900783371734950933e+00,6.108599559057696027e+00,4.677663029851994736e+01,1.838237790446519426e+01,1.437914318030736638e+01,1.041410541988209104e+01,1.284461956330571830e+01
9.964429074810627895e+00,2.106073929369721753e+01,5.247413653970070868e+00,9.920411208017208438e+00,6.192360842676212229e+00,4.642237726272462339e+01,1.825717342114592157e+01,1.418380428503422053e+01,1.025660161414772098e+01,1.190814516218133612e+01
1.010123665264197257e+01,2.019133901337605153e+01,5.342528849708395811e+00,9.895735971056383917e+00,5.992509710630574915e+00,4.598245817303835992e+01,1.829752135319941075e+01,1.429739240718799387e+01,1.207453999351285034e+01,1.291995420631700497e+01
1.009313414336037695e+01,1.976333609524052548e+01,5.268328906311658955e+00,9.888290840964861772e+00,5.982867056322138666e+00,4.631544218550545366e+01,1.827230650992443728e+01,1.443816750067228938e+01,1.102395464187890894e+01,1.220237015714261197e+01
